	wt_2
Name=SLC22A25	0
Name=KGFLP1	0
Name=C10orf113	0
Name=SKIDA1	0
Name=LINC01552	0
Name=LINC00202-1	0
Name=LRRC37A6P	0
Name=FAM21A	0
Name=SH2D4B	0
Name=C10orf99	0
Name=SLC16A12	0
Name=CC2D2B	0
Name=ENO4	0
Name=ARMS2	0
Name=TEX36	6
Name=LOC387720	0
Name=LINC00959	0
Name=IFITM5	0
Name=FAM99A	0
Name=OR56B1	0
Name=GVINP1	0
Name=INSC	1
Name=FIBIN	0
Name=C11orf96	0
Name=SLC22A10	1
Name=SPDYC	0
Name=LIPT2	0
Name=VSTM5	1
Name=LOC387810	0
Name=CLEC2A	0
Name=CLEC12B	0
Name=RPL13AP20	2
Name=REP15	0
Name=CCDC184	0
Name=C12orf75	0
Name=CCDC42B	0
Name=TMEM233	0
Name=SETD8	2
Name=LINC00944	0
Name=C1QTNF9B	0
Name=SHISA2	0
Name=NHLRC3	0
Name=SERP2	0
Name=LOC387939	0
Name=LINC01551	0
Name=TOMM20L	0
Name=RHOB	0
Name=KRT19	0
Name=SERPINA13P	0
Name=LINC01550	0
Name=RTL1	114
Name=TMEM179	0
Name=LOC388022	0
Name=IGHV1OR15-1	0
Name=KRT31	0
Name=C15orf52	4
Name=TNFAIP8L3	0
Name=C2CD4B	0
Name=C15orf59	0
Name=GOLGA2P7	0
Name=UBE2Q2P1	0
Name=SPATA41	0
Name=PRR25	0
Name=KRT32	0
Name=SBK1	0
Name=LOC388242	0
	0
Name=IGHV3OR16-8	0
Name=C16orf87	1
Name=C16orf97	0
Name=LOC388282	0
Name=C16orf86	0
Name=C16orf47	0
Name=KRT33A	0
Name=GLTPD2	0
Name=INCA1	0
Name=SCIMP	0
Name=C17orf100	0
Name=SPDYE4	0
Name=TMEM220	8
Name=SHISA6	0
Name=LRRC75A	0
Name=TMIGD1	0
Name=CCL4L1	1
Name=C17orf98	6
Name=LINC00671	0
Name=CCDC103	0
Name=RPRML	0
Name=KRT33B	0
Name=YPEL2	0
Name=LOC388406	0
Name=C17orf82	0
Name=BTBD17	0
Name=AATK-AS1	1
Name=LOC388436	0
Name=LOC388456	0
Name=POTEC	0
Name=LYPLA2P2	0
Name=KRT34	0
Name=C3P1	0
Name=ZNF788	0
Name=CLEC17A	0
Name=CYP4F24P	0
Name=ZNF728	0
Name=RPSAP58	1
Name=RGS9BP	0
Name=KRTDAP	0
Name=ZNF790	0
Name=CEACAM22P	0
Name=CEACAM16	0
Name=BLOC1S3	2
Name=BHMG1	0
Name=IGFL3	0
Name=ZNF808	5
Name=ZNF888	0
Name=ZNF761	0
Name=TMEM238	0
Name=ZNF470	0
Name=ZNF749	0
Name=ZNF324B	1
Name=LOC388572	0
Name=FLJ43681	0
Name=FAM132A	0
Name=HES5	0
Name=SMIM1	0
Name=RNF207	0
Name=TMEM82	0
Name=KRT35	0
Name=TRNP1	0
Name=CD164L2	0
Name=TRABD2B	0
Name=LDLRAD1	0
Name=GBP7	0
Name=C1orf146	0
Name=FAM69A	9
Name=SLC6A17	0
Name=C1orf137	0
Name=NOTCH2NL	133
Name=LINC01138	0
Name=LOC388692	8
Name=LYSMD1	0
Name=HRNR	0
Name=FLG2	0
Name=LINC00302	0
Name=KRT81	0
Name=C1orf189	0
Name=FMO6P	0
Name=LINC00272	0
Name=C1orf53	0
Name=TMEM81	0
Name=CAPN8	0
Name=COA6	0
Name=C1orf229	0
Name=OR2M1P	0
Name=LOC388780	0
Name=LINC00493	2
Name=EFCAB8	0
Name=SNHG17	4
Name=FAM209B	0
Name=KRT82	0
Name=LOC388813	0
Name=MIR99AHG	31
Name=KRTAP26-1	0
Name=LINC00316	0
Name=LOC388849	0
Name=LOC388882	0
Name=LRRC75B	0
Name=KRT83	0
Name=OGFRP1	0
Name=LINC00207	0
Name=MFSD2B	0
Name=C2orf71	0
Name=LOC388942	0
Name=TMEM247	0
Name=LINC01118	0
Name=TSPYL6	0
Name=C2orf78	0
Name=BOLA3	0
Name=C2orf81	0
Name=FUNDC2P2	0
Name=C2orf68	0
Name=RHOC	5
Name=KRT84	0
Name=SLC9A4	1
Name=DPP10-AS1	0
Name=LOC389033	1
Name=LINC01120	0
Name=SP5	0
Name=PLEKHM3	1
Name=C2orf80	0
Name=RESP18	0
Name=C2orf82	0
Name=OR6B2	0
Name=KRT85	0
Name=ZNF662	0
Name=CDHR4	0
Name=FAM212A	0
Name=IQCF2	0
Name=IQCF5	0
Name=MUSTN1	0
Name=VGLL3	0
Name=PRR23B	0
Name=PRR23C	0
Name=PLSCR5	0
Name=ANKUB1	0
Name=LEKR1	2
Name=TMEM212	0
Name=C4orf50	20
Name=LOC389199	0
Name=KRT86	0
Name=SMIM20	0
Name=BEND4	0
Name=GRXCR1	0
Name=TMPRSS11F	0
Name=LOC389247	0
Name=LRRC14B	0
Name=LOC389273	0
Name=ANXA2R	0
Name=TEX43	0
Name=LOC389332	0
Name=PROB1	0
Name=C5orf46	0
Name=ARHGEF37	0
Name=PSMG4	0
Name=SFTA2	0
Name=CLPSL2	0
Name=C6orf222	1
Name=GLYATL3	0
Name=GFRAL	0
Name=LIN28B	2
Name=SAMD5	2
Name=IYD	0
Name=RBAKDN	0
Name=NUPR1L	0
Name=KTN1	0
Name=GTF2IRD2B	1
Name=MGC72080	0
Name=LAMTOR4	0
Name=FEZF1	0
Name=FAM180A	0
Name=LOC389602	0
Name=XKR5	0
Name=FAM90A25P	0
Name=LINC00937	0
Name=LOC389641	0
Name=NUGGC	0
Name=C8orf86	0
Name=FAM150A	0
Name=XKR9	0
Name=C8orf87	0
Name=RBM12B	0
Name=MROH5	0
Name=MAFA	3
Name=L1CAM	0
Name=LOC389705	0
Name=FAM205BP	0
Name=SPATA31A6	0
Name=GLIDR	0
Name=SPATA31D4	0
Name=SPATA31D3	0
Name=SPATA31D1	0
Name=LOC389765	0
Name=C9orf153	0
Name=PTGES2-AS1	0
Name=IER5L	2
Name=C9orf171	1
Name=LAD1	0
Name=LCN15	0
Name=C9orf172	1
Name=LRRC26	0
Name=TMEM8C	0
Name=LOC389831	1
Name=LOC389834	0
Name=MAP3K15	16
Name=SPACA5	0
Name=USP27X	0
Name=CENPVP1	0
Name=PAGE2B	0
Name=ZCCHC13	0
Name=LOC389895	0
Name=UBE2NL	0
Name=AFF3	11
Name=XRCC6P2	1
Name=CSAG3	0
Name=LOC389906	2
Name=AKR1C6P	0
Name=C1QL3	0
Name=ACAT2	1
Name=RND3	0
Name=GUCY2GP	12
Name=NKX1-2	0
Name=OR52K1	0
Name=OR52I1	0
Name=OR51D1	0
Name=OR52A5	0
Name=OR51B6	0
Name=OR51M1	0
Name=OR51Q1	0
Name=OR51I1	0
Name=OR51I2	0
Name=OR52D1	0
Name=OR52H1	0
Name=OR52N4	0
Name=OR52N5	0
Name=OR52N2	0
Name=OR52E6	0
Name=OR52E8	0
Name=OR52E4	0
Name=OR56A3	0
Name=OR56A5	0
Name=OR10A6	0
Name=ACCSL	0
Name=OR4X1	0
Name=OR5D13	0
Name=OR5D16	0
Name=OR5W2	0
Name=OR8H2	0
Name=OR8H3	0
Name=OR5T3	0
Name=OR5T1	0
Name=OR8K1	0
Name=OR5M9	0
Name=OR5M10	0
Name=OR5M1	0
Name=OR9G1	0
Name=OR5AK2	0
Name=OR5B2	0
Name=OR5B12	0
Name=OR5AN1	0
Name=OR4D10	0
Name=OR4D9	0
Name=LAG3	0
Name=OR10V1	0
Name=LRRC10B	0
Name=GPR152	0
Name=DOC2GP	0
Name=GUCY2EP	1
Name=TRIM77	0
Name=IZUMO1R	0
Name=KDM4E	0
Name=BSX	0
Name=OR6X1	0
Name=OR6M1	0
Name=OR10G4	0
Name=OR10G7	0
Name=OR8B3	0
Name=OR8A1	0
Name=LAIR1	0
Name=OR6C1	0
Name=OR6C75	0
Name=OR6C76	0
Name=OR6C70	2
Name=PDCL3P7	0
Name=LAIR2	0
Name=OR4N2	0
Name=OR4K2	0
Name=OR4K13	0
Name=OR4K17	0
Name=OR4N5	0
Name=OR11G2	0
Name=OR11H4	0
Name=RNASE9	0
Name=OR5AU1	0
Name=SERPINA2	0
Name=GOLGA8EP	0
Name=OR4M2	0
Name=OR4N3P	0
Name=HERC2P10	0
Name=KBTBD13	0
Name=UBAP1L	0
Name=SKOR1	0
Name=LALBA	0
Name=ANKRD34C	0
Name=GDPGP1	0
Name=OR4F6	0
Name=OR4F15	0
Name=OR4F13P	0
Name=ADAMTS7P1	1
Name=C1QTNF8	0
Name=PTX4	0
Name=LOC390705	0
Name=CES1P2	0
Name=PABPN1L	0
Name=OR3A4P	0
Name=ARL5C	0
Name=KRT39	0
Name=LAMA2	0
Name=OACYLP	0
Name=ONECUT3	0
Name=LOC390877	0
Name=OR7G2	0
Name=OR7G3	0
Name=OR7A10	0
Name=LAMA3	0
Name=NUDT19	3
Name=ZNF793	0
Name=PAPL	0
Name=LOC390937	0
Name=PINLYP	0
Name=LOC390956	0
Name=ZNF818P	0
Name=ZNF805	0
Name=HES3	0
Name=PRAMEF12	0
Name=RHOG	0
Name=LAMA4	0
Name=PRAMEF8	0
Name=LOC391003	0
Name=PRAMEF17	0
Name=PLA2G2C	0
Name=ACTN4P2	0
Name=SKINTL	0
Name=UOX	0
Name=FRRS1	0
Name=LAMA5	0
Name=VHLL	0
Name=OR10K2	0
Name=OR10K1	0
Name=OR6Y1	0
Name=OR6K3	0
Name=VSIG8	0
Name=OR11L1	0
Name=OR2L8	0
Name=OR2AK2	0
Name=OR2L3	0
Name=OR2M2	0
Name=OR2T33	0
Name=OR2M7	0
Name=LAMB1	0
Name=OR2G6	0
Name=SPINT4	0
Name=SUMO1P1	0
Name=ANKRD20A11P	0
Name=LAMB2	0
Name=LOC391322	0
Name=PTRHD1	0
Name=SULT6B1	0
Name=LAMB3	4
Name=DYTN	0
Name=LAMC1	0
Name=VENTXP7	0
Name=LAMP1	3
Name=USP17L6P	0
Name=USP17L9P	0
Name=TRIM61	0
Name=LOC391722	0
Name=HELT	0
Name=LAMC2	0
Name=ARHGAP1	0
Name=LAMP2	1
Name=RPSA	0
Name=OR2A25	0
Name=USP17L8	0
Name=LOC392196	0
Name=USP17L7	0
Name=LOC392232	0
Name=GDF6	0
Name=SMPD5	0
Name=PPIAP33	0
Name=MAP1LC3BP1	0
Name=FAM221B	2
Name=OR13J1	0
Name=CTSL3P	0
Name=LOC392364	0
Name=OR13C2	0
Name=OR1L6	0
Name=OR5C1	0
Name=OR1K1	0
Name=LCN9	0
Name=LOC392452	0
Name=CXXC1P1	0
Name=GLOD5	0
Name=FLJ44635	0
Name=STMN1	0
Name=ARL13A	0
Name=ELFN1	1
Name=AGMO	0
Name=LASP1	4
Name=IQCA1L	0
Name=GRID2IP	0
Name=LBP	1
Name=ARHGAP4	1
Name=LBR	0
Name=OR2A5	0
Name=LCAT	0
Name=LCK	0
Name=LCN1	0
Name=LCN2	0
Name=LCP1	25
Name=LCP2	2
Name=LCT	0
Name=LDHA	8
Name=ARHGAP5	0
Name=MUC21	0
Name=LDHB	1
Name=LDHC	0
Name=LDLR	1
Name=ARHGAP6	0
Name=LECT2	0
Name=LEP	0
Name=LEPR	1
Name=LETM1	0
Name=LFNG	0
Name=LGALS1	6
Name=LGALS2	0
Name=LGALS3	2
Name=LGALS3BP	0
Name=ARHGDIA	1
Name=LGALS4	0
Name=LGALS7	0
Name=LGALS8	1
Name=LGALS9	0
Name=ARHGDIB	2
Name=LHB	0
Name=LHCGR	0
Name=LHX1	0
Name=LIF	6
Name=LIFR	1
Name=LIG1	0
Name=ARHGDIG	1
Name=LIG3	0
Name=LIG4	0
Name=LIM2	0
Name=ABLIM1	4
Name=LIMK1	6
Name=LIMK2	1
Name=LIMS1	4
Name=LIPA	0
Name=RHOH	1
Name=LIPC	3
Name=LIPE	0
Name=FADS1	1
Name=LLGL2	0
Name=SPRED3	2
Name=TMEM200B	0
Name=FADS3	0
Name=SLC25A35	0
Name=LLGL1	0
Name=MEX3D	0
Name=FAM102A	0
Name=LINC00086	0
Name=ZNF321P	0
Name=RPL13AP17	0
Name=HEATR4	0
Name=MYO18A	1
Name=MGC50722	0
Name=SHC4	1
Name=CTXN2	0
Name=LINC00200	0
Name=LINC00701	0
Name=LOC399715	0
Name=LOC399716	0
Name=GATA3-AS1	0
Name=CASC10	0
Name=LINC00999	0
Name=ACTR3BP5	0
Name=BMS1P5	0
Name=LMAN1	0
Name=LBX1-AS1	5
Name=C10orf120	0
Name=LOC399815	0
Name=METTL10	0
Name=FLJ37035	0
Name=FOXI2	0
Name=LINC01164	0
Name=LINC01168	0
Name=SPRNP1	0
Name=LINC01002	0
Name=NAV2-AS4	0
Name=HNRNPKP3	0
Name=LOC399886	0
Name=FAM180B	0
Name=LOC399900	0
Name=PCNXL3	0
Name=FLJ42102	0
Name=TRIM49D1	0
Name=TRIM51EP	0
Name=C11orf87	0
Name=COLCA1	0
Name=C11orf88	1
Name=MIR100HG	657
Name=PATE2	0
Name=PATE4	0
Name=ST3GAL4-AS1	0
Name=SNX19	0
Name=ASIC2	6
Name=ARL1	1
Name=LMNA	1
Name=LOC400002	0
Name=LINC00938	0
Name=LOC400043	0
Name=FLJ41278	0
Name=MKRN9P	0
Name=C12orf76	0
Name=LINC00939	0
Name=FLJ37505	0
Name=LMNB1	0
Name=ANKRD20A19P	0
Name=SERTM1	0
Name=LINC00547	0
Name=LINC00548	0
Name=TUSC8	1
Name=ATP11AUN	0
Name=LOC400212	0
Name=FLJ22447	0
Name=PLEKHD1	0
Name=FOXN3-AS1	0
Name=LINC00642	0
Name=DICER1-AS1	0
Name=C14orf180	0
Name=HERC2P2	1
Name=C15orf53	0
Name=C15orf54	0
Name=LMO1	0
Name=ST20	1
Name=FAM174B	3
Name=LINC01197	0
Name=LOC400464	0
Name=LOC400499	2
Name=LMO2	1
Name=BCAR4	0
Name=KNOP1	2
Name=CRYM-AS1	0
Name=LINC01567	0
Name=FLJ21408	0
Name=FLJ26245	0
Name=LOC400541	0
Name=LOC400548	0
Name=FENDRR	1
Name=LOC400553	0
Name=ZC3H18-AS1	0
Name=LOC400558	0
Name=C17orf97	1
Name=MED11	0
Name=KRT16P2	0
Name=FLJ35934	0
Name=GRAPL	0
Name=C17orf102	0
Name=TOB1-AS1	0
Name=LOC400612	0
Name=KCNJ2-AS1	0
Name=SOX9-AS1	0
Name=LINC00511	2
Name=LOC400620	1
Name=LOC400622	0
Name=FLJ45079	0
Name=LOC400627	0
Name=TEX19	0
Name=LINC00668	0
Name=LINC01443	0
Name=LINC01538	0
Name=LOC400655	0
Name=LINC00909	0
Name=C18orf65	0
Name=LINC00683	0
Name=LOC400661	0
Name=PRSS57	0
Name=VMAC	0
Name=LINC00664	0
Name=LOC400682	0
Name=LOC400684	0
Name=LOC400685	0
Name=LGALS17A	0
Name=PRICKLE3	1
Name=LOC400706	0
Name=SIGLEC16	0
Name=FLJ26850	0
Name=ZNF880	0
Name=ZNF772	0
Name=FAM87B	0
Name=PRAMEF4	0
Name=LOC400736	0
Name=SH2D5	3
Name=NCMAP	0
Name=LOC400748	0
Name=LINC01144	0
Name=C1orf141	0
Name=GBP1P1	0
Name=FLJ27354	0
Name=MIR137HG	0
Name=C1orf226	0
Name=LOC400794	1
Name=LINC00083	2
Name=C1orf220	0
Name=LINC01344	11
Name=LMO7	0
Name=LOC400800	0
Name=C1orf140	0
Name=NBPF9	0
Name=FAM177B	1
Name=DEFB132	0
Name=C20orf202	0
Name=FLJ33581	0
Name=LOC400863	0
Name=LINC00114	0
Name=LOC400867	0
Name=LOC400870	0
Name=LRRC74B	0
Name=BCRP2	0
Name=LMX1A	0
Name=CHCHD10	0
Name=LOC400927	0
Name=MIRLET7BHG	272
Name=LINC00898	0
Name=IL17REL	0
Name=LOC400940	0
Name=LINC00487	0
Name=LINC01376	0
Name=LINC00954	0
Name=C2orf91	1
Name=LINC01121	0
Name=EML6	0
Name=LINC01122	6
Name=LINC01185	0
Name=LOC400958	0
Name=PCBP1-AS1	0
Name=PAIP2B	0
Name=RGPD1	1
Name=ANKRD36C	0
Name=LOC400997	0
Name=FLJ42351	0
Name=PHOX2A	0
Name=LMX1B	0
Name=LOC401010	0
Name=TEX41	2
Name=HAGLR	1
Name=FSIP2	1
Name=C2orf66	0
Name=ASB18	0
Name=FLJ43879	0
Name=LOC401040	0
Name=LOC401052	0
Name=IQCF3	0
Name=LINC00960	0
Name=FLJ22763	0
Name=LINC01205	0
Name=FOXL2NB	0
Name=MBNL1-AS1	0
Name=C3orf80	0
Name=FLJ46066	0
Name=FLJ42393	0
Name=LINC00884	0
Name=LINC00885	0
Name=C4orf48	0
Name=DTHD1	0
Name=LOC401127	0
Name=LOC401134	14
Name=SYT14P1	0
Name=TMPRSS11BNL	0
Name=PRR27	0
Name=AMTN	0
Name=CCSER1	10
Name=LINC01061	1
Name=C4orf3	0
Name=LINC01060	0
Name=FLJ33360	0
Name=LOC401176	0
Name=LOC401177	0
Name=RGS7BP	0
Name=LOC401191	0
Name=LNPEP	0
Name=C5orf63	0
Name=LINC01011	0
Name=HTATSF1P2	0
Name=STMND1	0
Name=CASC15	0
Name=LOC401242	0
Name=LINC00243	0
Name=MCCD1	0
Name=SAPCD1	0
Name=LINC00336	0
Name=RAB44	1
Name=LINC00951	0
Name=LOC401261	0
Name=CRIP3	0
Name=TRAM2-AS1	1
Name=KLHL31	0
Name=LOC401281	0
Name=DKFZp451B082	0
Name=TCP10L2	0
Name=LOC401286	0
Name=LOC401287	0
Name=LINC00242	0
Name=FLJ38122	0
Name=LOC401296	0
Name=VWA5A	1
Name=ZNF815P	3
Name=LOC401312	0
Name=LOC401320	0
Name=LINC00997	0
Name=LOC401324	0
Name=RASA4CP	0
Name=C7orf65	0
Name=LINC01446	44
Name=LOC401357	0
Name=LRRD1	0
Name=C7orf76	0
Name=LINC00998	0
Name=POT1-AS1	0
Name=PRRT4	0
Name=LOR	0
Name=RAB19	1
Name=OR2A7	0
Name=OR2A20P	0
Name=ATP6V0E2-AS1	0
Name=LOC401442	0
Name=USP17L1	0
Name=LOC401463	0
Name=C8orf59	0
Name=LOC401471	0
Name=SAMD12	1
Name=LOC401478	0
Name=VLDLR-AS1	0
Name=LINC01235	0
Name=HACD4	0
Name=LINC01242	0
Name=TMEM215	0
Name=LOX	0
Name=TOMM5	0
Name=FAM74A1	0
Name=FAM74A4	0
Name=ZNF658B	0
Name=C9orf170	0
Name=CENPP	2
Name=C9orf152	0
Name=SNX30	1
Name=WDR38	0
Name=LOC401554	0
Name=LOC401557	0
Name=LINC01451	0
Name=LCNL1	0
Name=C9orf139	0
Name=FAM166A	0
Name=CD99P1	0
Name=LOC401585	0
Name=ZNF674-AS1	0
Name=LOC401589	0
Name=LOXL1	0
Name=SLC25A53	1
Name=LINC00890	0
Name=GOLGA7B	0
Name=OR51T1	0
Name=OR51A4	0
Name=OR51A2	0
Name=LOXL2	1
Name=FIGNL2	0
Name=LPA	0
Name=MGC57346	0
Name=ZNF833P	0
Name=RNF223	0
Name=LDLRAD2	0
Name=OR2T2	0
Name=OR2T5	0
Name=OR14I1	6
Name=ARL2	0
Name=SRRD	0
Name=LOC402096	0
Name=VWC2L	0
Name=OR5K2	0
Name=CFAP99	0
Name=RPL21P44	0
Name=LOC402269	0
Name=LPL	1
Name=OR2A42	0
Name=SOHLH1	0
Name=XKRX	0
Name=LINC01000	0
Name=LPO	0
Name=KPNA7	0
Name=C7orf61	0
Name=LPP	683
Name=GRIFIN	0
Name=IGLON5	0
Name=UFSP1	0
Name=IFITM10	0
Name=CSMD2-AS1	0
Name=ARL3	1
Name=FLJ31356	0
Name=OR2T27	0
Name=OR2T35	0
Name=OR4A47	0
Name=OR4C45	0
Name=OR5H14	0
Name=OR5H15	0
Name=OR5K3	0
Name=OR5K4	0
Name=OR6C65	0
Name=OR6C68	0
Name=LRMP	0
Name=LOC403312	0
Name=PPAPDC2	0
Name=APOBEC4	0
Name=FAM92A1P2	0
Name=LOC403323	0
Name=DEFB133	0
Name=MGC70870	0
Name=ZBTB34	0
Name=LRCH4	1
Name=LRP1	0
Name=LRP2	1
Name=LRP3	0
Name=LRP4	1
Name=LRP6	0
Name=HAPLN4	0
Name=CUEDC1	1
Name=LRP5	0
Name=WDFY3-AS2	0
Name=SPINK6	0
Name=LINC01561	0
Name=CTXN1	0
Name=C6orf201	0
Name=HOXB-AS3	0
Name=YY2	0
Name=LRPAP1	7
Name=LSAMP	5
Name=C16orf74	11
Name=SCGB1D4	0
Name=LSP1	3
Name=FAM45A	0
Name=LINC01194	3
Name=CACTIN-AS1	0
Name=GTF2H5	0
Name=LSS	1
Name=ANKHD1-EIF4EBP3	1
Name=NPSR1-AS1	0
Name=SPATA31B1P	0
Name=POTEG	0
Name=LTA4H	256
Name=LTA	0
Name=ARNT	2
Name=LTB	0
Name=CYP4F3	0
Name=LTBP1	1
Name=LTBP2	0
Name=LTBP3	0
Name=LTBR	1
Name=LTC4S	3
Name=LTF	0
Name=DUOXA2	0
Name=ERVFRD-1	0
Name=LTK	0
Name=BCAM	0
Name=ARNTL	8
Name=LUM	0
Name=LY6E	4
Name=LY6H	0
Name=LY9	1
Name=CD180	0
Name=LY75	1
Name=LYL1	0
Name=LYN	8
Name=SH2D1A	0
Name=MIRLET7A1	259
Name=MIRLET7A2	297
Name=MIRLET7A3	256
Name=MIRLET7B	16
Name=MIRLET7C	6
Name=MIRLET7D	115
Name=MIRLET7E	55
Name=MIRLET7F1	745
Name=MIRLET7F2	823
Name=MIRLET7G	471
Name=MIRLET7I	508
Name=MIR100	318
Name=MIR101-1	101
Name=MIR101-2	77
Name=MIR103A1	396
Name=MIR103A2	416
Name=MIR105-1	0
Name=MIR105-2	0
Name=MIR106A	0
Name=LYZ	2
Name=MIR106B	87
Name=MIR107	44
Name=MIR10A	36
Name=MIR10B	184
Name=MIR1-1	0
Name=MIR1-2	0
Name=MIR122	14
Name=MIR124-1	5
Name=MIR124-2	3
Name=MIR124-3	5
Name=MIR125A	181
Name=MIR125B1	42
Name=MIR125B2	24
Name=MIR126	53
Name=MIR127	105
Name=MIR128-1	35
Name=MIR128-2	30
Name=MIR129-1	0
Name=MIR129-2	1
Name=MIR130A	11
Name=MIR130B	55
Name=MIR132	11
Name=MIR133A1	0
Name=MIR133A2	1
Name=MIR134	0
Name=MIR135A1	0
Name=MIR135A2	0
Name=MIR136	8
Name=MIR137	0
Name=MIR138-1	3
Name=MIR138-2	3
Name=MIR139	5
Name=MIR140	159
Name=MIR141	9
Name=MIR142	1448
Name=MIR143	559
Name=MIR144	0
Name=MIR145	0
Name=MIR146A	505
Name=MIR147A	0
Name=MIR148A	1264
Name=MIR149	9
Name=MIR150	0
Name=MIR152	0
Name=MIR153-1	1
Name=MIR153-2	0
Name=MIR154	0
Name=MIR155	358
Name=MIR15A	116
Name=MIR15B	52
Name=MIR16-1	1069
Name=MIR16-2	1103
Name=MIR17	119
Name=MIR18A	40
Name=MIR181A2	181
Name=MIR181B1	25
Name=MIR181B2	21
Name=MIR181C	180
Name=MIR182	277
Name=MIR183	29
Name=MIR184	0
Name=MIR185	3
Name=MIR186	1692
Name=MIR187	0
Name=MIR188	6
Name=MIR190A	1
Name=MIR191	4531
Name=MIR192	198
Name=MIR193A	68
Name=MIR194-1	11
Name=MIR194-2	11
Name=MIR195	1
Name=MIR196A1	7
Name=MIR196A2	8
Name=MIR197	53
Name=MIR198	0
Name=MIR199A1	11
Name=MIR199A2	13
Name=MIR199B	40
Name=MIR19A	28
Name=MIR19B1	50
Name=MIR19B2	39
Name=MIR20A	81
Name=MIR200A	1
Name=MIR200B	7
Name=MIR200C	1
Name=MIR203A	18
Name=MIR204	2
Name=MIR205	0
Name=MIR206	0
Name=MIR208A	0
Name=MIR21	5464
Name=MIR210	129
Name=MIR211	0
Name=MIR212	2
Name=MIR181A1	158
Name=MIR214	0
Name=MIR215	0
Name=MIR216A	0
Name=MIR217	1
Name=ARR3	0
Name=TACSTD2	0
Name=MIR218-1	6
Name=MIR218-2	5
Name=MIR219A1	0
Name=MIR219A2	0
Name=MIR22	6145
Name=MIR221	2372
Name=MIR222	1629
Name=MIR223	140
Name=MIR224	0
Name=MIR23A	401
Name=MIR23B	15
Name=MIR24-1	137
Name=MIR24-2	165
Name=MIR25	507
Name=MIR26A1	928
Name=MIR26A2	901
Name=MIR26B	293
Name=MIR27A	1669
Name=MIR27B	339
Name=MIR28	677
Name=MIR29A	382
Name=MIR296	2
Name=MIR299	0
Name=MIR29B1	9
Name=MIR29B2	15
Name=MIR29C	8
Name=MIR301A	55
Name=MIR302A	0
Name=MIR30A	18
Name=MIR30B	119
Name=MIR30C1	159
Name=MIR30C2	158
Name=MIR30D	532
Name=MIR30E	1180
Name=MIR31	10
Name=MIR32	3
Name=MIR320A	113
Name=MIR33A	2
Name=MIR34A	4
Name=MIR34B	0
Name=MIR34C	2
Name=MIR7-1	3
Name=MIR7-2	1
Name=MIR7-3	1
Name=MIR9-1	11
Name=MIR9-2	16
Name=MIR92A1	2146
Name=MIR92A2	1775
Name=MIR93	268
Name=MIR9-3	7
Name=MIR95	0
Name=MIR96	1
Name=MIR98	511
Name=MIR99A	1
Name=MIR99B	562
Name=TM4SF1	1
Name=EPCAM	0
Name=M6PR	0
Name=CAPRIN1	2
Name=NBR1	1
Name=FAM19A1	0
Name=LOC407835	1
Name=MIR17HG	2464
Name=TNFSF12-TNFSF13	1
Name=ARRB1	19
Name=C2orf27B	0
Name=NOMO3	1
Name=MAB21L1	0
Name=OVOS	0
Name=SPINK14	0
Name=MARCKS	0
Name=FNDC9	0
Name=MXD1	1
Name=MAD2L1	0
Name=SMAD1	3
Name=SMAD2	1
Name=SMAD3	2
Name=SMAD4	0
Name=ARRB2	8
Name=SMAD5	0
Name=SMAD6	1
Name=SMAD7	0
Name=SMAD9	1
Name=MAF	4
Name=MAFG	2
Name=MAG	0
Name=ASIC1	1
Name=ARSA	1
Name=MAGEA1	0
Name=MAGEA2	0
Name=MAGEA3	0
Name=MAGEA4	0
Name=MAGEA5	0
Name=MAGEA6	0
Name=MAGEA8	0
Name=MAGEA9	0
Name=MAGEA10	0
Name=ARSB	1
Name=MAGEA11	0
Name=MAGEA12	0
Name=MAGEB1	0
Name=MAGEB2	0
Name=MAGEB3	0
Name=MAGEB4	0
Name=MAGOH	0
Name=MAK	0
Name=MAL	0
Name=STS	0
Name=MAN1A1	0
Name=MAN2A2	0
Name=MAN2C1	0
Name=MAN2A1	0
Name=MAN2B1	4
Name=MANBA	0
Name=MAOA	0
Name=MAOB	0
Name=MAP1A	0
Name=MAP1B	0
Name=MAP2	1
Name=MAP4	2
Name=MAP6	1
Name=MAPT	0
Name=MARK1	0
Name=ARSD	1
Name=MARK3	2
Name=TBC1D3B	0
Name=TBC1D3C	0
Name=CCL3L3	2
Name=MARS	2
Name=ACBD7	0
Name=C10orf105	0
Name=C10orf62	0
Name=AGAP6	0
Name=CCNYL2	0
Name=CELF2-AS1	0
Name=ZNF32-AS1	0
Name=MAS1	0
Name=ZNF32-AS3	0
Name=ZNF32-AS2	0
Name=GLUD1P7	0
Name=CTGLF12P	0
Name=PRR26	0
Name=C10orf55	0
Name=FAM35BP	0
Name=LINC00595	0
Name=DNAJC9-AS1	1
Name=LINC00619	0
Name=MAT1A	0
Name=LOC414300	0
Name=DDI1	0
Name=COL5A1-AS1	0
Name=C9orf106	0
Name=LINC00587	0
Name=DEFB103A	0
Name=IDNK	0
Name=LCN10	0
Name=LINC00229	0
Name=MAT2A	2
Name=MATK	2
Name=MATN1	0
Name=MATN2	0
Name=HCG14	0
Name=BMS1P18	0
Name=HCG23	0
Name=HCG25	0
Name=HCG16	54
Name=HCG24	0
Name=HCG18	0
Name=HCG17	0
